time(cc),altitude,GPS t,lat,lon,request1,request2,grade,errors
78445,211,500580,31.08,36,12,11,0.2,0
78446,211,500581,31.081,36,12,11,0.2,0
78447,211,500582,31.082,36,12,11,0.2,0
78448,211,500583,31.083,36,12,11,0.2,0
78449,211,500584,31.084,36,12,11,0.2,0
78450,211,500585,31.085,36,12,11,0.2,0
78451,211,500586,31.086,36,12,11,0.2,0
78452,211,500587,31.087,36,12,11,0.2,0
78453,211,500588,31.088,36,12,11,0.2,0
78454,211,500589,31.089,36,12,11,0.2,0
78455,211,500590,31.09,36,12,11,0.2,0
78456,211,500591,31.091,36,12,11,0.2,0
78457,211,500592,31.092,36,12,11,0.2,0
78458,211,500593,31.093,36,12,11,0.2,0
78459,211,500594,31.094,36,12,11,0.2,0
78460,211,500595,31.095,36,12,11,0.2,0
78461,211,500596,31.096,36,12,11,0.2,0
78462,211,500597,31.097,36,12,11,0.2,0
78463,211,500598,31.098,36,12,11,0.2,0
78464,211,500599,31.099,36,12,11,0.2,0
78465,211,500600,31.1,36,12,11,0.2,0
78466,211,500601,31.101,36,12,11,0.2,0
78467,211,500602,31.102,36,12,11,0.2,0
78468,211,500603,31.103,36,12,11,0.2,0
78469,211,500604,31.104,36,12,11,0.2,0
78470,211,500605,31.105,36,12,11,0.2,0
78471,211,500606,31.106,36,12,11,0.2,0
78472,211,500607,31.107,36,12,11,0.2,0
78473,211,500608,31.108,36,12,11,0.2,0
78474,211,500609,31.109,36,12,11,0.2,0
78475,211,500610,31.11,36,12,11,0.2,0
78476,211,500611,31.111,36,12,11,0.2,0
78477,211,500612,31.112,36,12,11,0.2,0
78478,211,500613,31.113,36,12,11,0.2,0
78479,211,500614,31.114,36,12,11,0.2,0
78480,211,500615,31.115,36,12,11,0.2,0
78481,211,500616,31.116,36,12,11,0.2,0
78482,211,500617,31.117,36,12,11,0.2,0
78483,211,500618,31.118,36,12,11,0.2,0
78484,211,500619,31.119,36,12,11,0.2,0
78485,211,500620,31.12,36,12,11,0.2,0
78486,211,500621,31.121,36,12,11,0.2,0
78487,211,500622,31.122,36,12,11,0.2,0
78488,211,500623,31.123,36,12,11,0.2,0
78489,211,500624,31.124,36,12,11,0.2,0
78490,211,500625,31.125,36,12,11,0.2,0
78491,211,500626,31.126,36,12,11,0.2,0
78492,211,500627,31.127,36,12,11,0.2,0
78493,211,500628,31.128,36,12,11,0.2,0
78494,211,500629,31.129,36,12,11,0.2,0
78495,211,500630,31.13,36,12,11,0.2,0
78496,211,500631,31.131,36,12,11,0.2,0
78497,211,500632,31.132,36,12,11,0.2,0
78498,211,500633,31.133,36,12,11,0.2,0
78499,211,500634,31.134,36,12,11,0.2,0
78500,211,500635,31.135,36,12,11,0.2,0
78501,211,500636,31.136,36,12,11,0.2,0
78502,211,500637,31.137,36,12,11,0.2,0
78503,211,500638,31.138,36,12,11,0.2,0
78504,211,500639,31.139,36,12,11,0.2,0
78505,211,500640,31.14,36,12,11,0.2,0
78506,211,500641,31.141,36,12,11,0.2,0
78507,211,500642,31.142,36,12,11,0.2,0
78508,211,500643,31.143,36,12,11,0.2,0
78509,211,500644,31.144,36,12,11,0.2,0
78510,211,500645,31.145,36,12,11,0.2,0
78511,211,500646,31.146,36,12,11,0.2,0
78512,211,500647,31.147,36,12,11,0.2,0
78513,211,500648,31.148,36,12,11,0.2,0
78514,211,500649,31.149,36,12,11,0.2,0
78515,211,500650,31.15,36,12,11,0.2,0
78516,211,500651,31.151,36,12,11,0.2,0
78517,211,500652,31.152,36,12,11,0.2,0
78518,211,500653,31.153,36,12,11,0.2,0
78519,211,500654,31.154,36,12,11,0.2,0
78520,211,500655,31.155,36,12,11,0.2,0
78521,211,500656,31.156,36,12,11,0.2,0
78522,211,500657,31.157,36,12,11,0.2,0
78523,211,500658,31.158,36,12,11,0.2,0
78524,211,500659,31.159,36,12,11,0.2,0
78525,211,500660,31.16,36,12,11,0.2,0
78526,211,500661,31.161,36,12,11,0.2,0
78527,211,500662,31.162,36,12,11,0.2,0
78528,211,500663,31.163,36,12,11,0.2,0
78529,211,500664,31.164,36,12,11,0.2,0
78530,211,500665,31.165,36,12,11,0.2,0
78531,211,500666,31.166,36,12,11,0.2,0
78532,211,500667,31.167,36,12,11,0.2,0
78533,211,500668,31.168,36,12,11,0.2,0
78534,211,500669,31.169,36,12,11,0.2,0
78535,211,500670,31.17,36,12,11,0.2,0
78536,211,500671,31.171,36,12,11,0.2,0
78537,211,500672,31.172,36,12,11,0.2,0
78538,211,500673,31.173,36,12,11,0.2,0
78539,211,500674,31.174,36,12,11,0.2,0
78540,211,500675,31.175,36,12,11,0.2,0
78541,211,500676,31.176,36,12,11,0.2,0
78542,211,500677,31.177,36,12,11,0.2,0
78543,211,500678,31.178,36,12,11,0.2,0
78544,211,500679,31.179,36,12,11,0.2,0
78545,211,500680,31.18,36,12,11,0.2,0
78546,211,500681,31.181,36,12,11,0.2,0
78547,211,500682,31.182,36,12,11,0.2,0
78548,211,500683,31.183,36,12,11,0.2,0
78549,211,500684,31.184,36,12,11,0.2,0
78550,211,500685,31.185,36,12,11,0.2,0
78551,211,500686,31.186,36,12,11,0.2,0
78552,211,500687,31.187,36,12,11,0.2,0
78553,211,500688,31.188,36,12,11,0.2,0
78554,211,500689,31.189,36,12,11,0.2,0
78555,211,500690,31.19,36,12,11,0.2,0
78556,211,500691,31.191,36,12,11,0.2,0
78557,211,500692,31.192,36,12,11,0.2,0
78558,211,500693,31.193,36,12,11,0.2,0
78559,211,500694,31.194,36,12,11,0.2,0
78560,211,500695,31.195,36,12,11,0.2,0
78561,211,500696,31.196,36,12,11,0.2,0
78562,211,500697,31.197,36,12,11,0.2,0
78563,211,500698,31.198,36,12,11,0.2,0
78564,211,500699,31.199,36,12,11,0.2,0
78565,211,500700,31.2,36,12,11,0.2,0
78566,211,500701,31.201,36,12,11,0.2,0
78567,211,500702,31.202,36,12,11,0.2,0
78568,211,500703,31.203,36,12,11,0.2,0
78569,211,500704,31.204,36,12,11,0.2,0
78570,211,500705,31.205,36,12,11,0.2,0
78571,211,500706,31.206,36,12,11,0.2,0
78572,211,500707,31.207,36,12,11,0.2,0
78573,211,500708,31.208,36,12,11,0.2,0
78574,211,500709,31.209,36,12,11,0.2,0
78575,211,500710,31.21,36,12,11,0.2,0
78576,211,500711,31.211,36,12,11,0.2,0
78577,211,500712,31.212,36,12,11,0.2,0
78578,211,500713,31.213,36,12,11,0.2,0
78579,211,500714,31.214,36,12,11,0.2,0
78580,211,500715,31.215,36,12,11,0.2,0
78581,211,500716,31.216,36,12,11,0.2,0
78582,211,500717,31.217,36,12,11,0.2,0
78583,211,500718,31.218,36,12,11,0.2,0
78584,211,500719,31.219,36,12,11,0.2,0
78585,211,500720,31.22,36,12,11,0.2,0
78586,211,500721,31.221,36,12,11,0.2,0
78587,211,500722,31.222,36,12,11,0.2,0
78588,211,500723,31.223,36,12,11,0.2,0
78589,211,500724,31.224,36,12,11,0.2,0
78590,211,500725,31.225,36,12,11,0.2,0
78591,211,500726,31.226,36,12,11,0.2,0
78592,211,500727,31.227,36,12,11,0.2,0
78593,211,500728,31.228,36,12,11,0.2,0
78594,211,500729,31.229,36,12,11,0.2,0
78595,211,500730,31.23,36,12,11,0.2,0
78596,211,500731,31.231,36,12,11,0.2,0
78597,211,500732,31.232,36,12,11,0.2,0
78598,211,500733,31.233,36,12,11,0.2,0
78599,211,500734,31.234,36,12,11,0.2,0
78600,211,500735,31.235,36,12,11,0.2,0
78601,211,500736,31.236,36,12,11,0.2,0
78602,211,500737,31.237,36,12,11,0.2,0
78603,211,500738,31.238,36,12,11,0.2,0
78604,211,500739,31.239,36,12,11,0.2,0
78605,211,500740,31.24,36,12,11,0.2,0
78606,211,500741,31.241,36,12,11,0.2,0
78607,211,500742,31.242,36,12,11,0.2,0
78608,211,500743,31.243,36,12,11,0.2,0
78609,211,500744,31.244,36,12,11,0.2,0
78610,211,500745,31.245,36,12,11,0.2,0
78611,211,500746,31.246,36,12,11,0.2,0
78612,211,500747,31.247,36,12,11,0.2,0
78613,211,500748,31.248,36,12,11,0.2,0
78614,211,500749,31.249,36,12,11,0.2,0
78615,211,500750,31.25,36,12,11,0.2,0
78616,211,500751,31.251,36,12,11,0.2,0
78617,211,500752,31.252,36,12,11,0.2,0
78618,211,500753,31.253,36,12,11,0.2,0
78619,211,500754,31.254,36,12,11,0.2,0
78620,211,500755,31.255,36,12,11,0.2,0
78621,211,500756,31.256,36,12,11,0.2,0
78622,211,500757,31.257,36,12,11,0.2,0
78623,211,500758,31.258,36,12,11,0.2,0
78624,211,500759,31.259,36,12,11,0.2,0
78625,211,500760,31.26,36,12,11,0.2,0
78626,211,500761,31.261,36,12,11,0.2,0
78627,211,500762,31.262,36,12,11,0.2,0
78628,211,500763,31.263,36,12,11,0.2,0
78629,211,500764,31.264,36,12,11,0.2,0
78630,211,500765,31.265,36,12,11,0.2,0
78631,211,500766,31.266,36,12,11,0.2,0
78632,211,500767,31.267,36,12,11,0.2,0
78633,211,500768,31.268,36,12,11,0.2,0
78634,211,500769,31.269,36,12,11,0.2,0
78635,211,500770,31.27,36,12,11,0.2,0
78636,211,500771,31.271,36,12,11,0.2,0
78637,211,500772,31.272,36,12,11,0.2,0
78638,211,500773,31.273,36,12,11,0.2,0
78639,211,500774,31.274,36,12,11,0.2,0
78640,211,500775,31.275,36,12,11,0.2,0
78641,211,500776,31.276,36,12,11,0.2,0
78642,211,500777,31.277,36,12,11,0.2,0
78643,211,500778,31.278,36,12,11,0.2,0
78644,211,500779,31.279,36,12,11,0.2,0
78645,211,500780,31.28,36,12,11,0.2,0
78646,211,500781,31.281,36,12,11,0.2,0
78647,211,500782,31.282,36,12,11,0.2,0
78648,211,500783,31.283,36,12,11,0.2,0
78649,211,500784,31.284,36,12,11,0.2,0
78650,211,500785,31.285,36,12,11,0.2,0
78651,211,500786,31.286,36,12,11,0.2,0
78652,211,500787,31.287,36,12,11,0.2,0
78653,211,500788,31.288,36,12,11,0.2,0
78654,211,500789,31.289,36,12,11,0.2,0
78655,211,500790,31.29,36,12,11,0.2,0
78656,211,500791,31.291,36,12,11,0.2,0
78657,211,500792,31.292,36,12,11,0.2,0
78658,211,500793,31.293,36,12,11,0.2,0
78659,211,500794,31.294,36,12,11,0.2,0
78660,211,500795,31.295,36,12,11,0.2,0
78661,211,500796,31.296,36,12,11,0.2,0
78662,211,500797,31.297,36,12,11,0.2,0
78663,211,500798,31.298,36,12,11,0.2,0
78664,211,500799,31.299,36,12,11,0.2,0
78665,211,500800,31.3,36,12,11,0.2,0
78666,211,500801,31.301,36,12,11,0.2,0
78667,211,500802,31.302,36,12,11,0.2,0
78668,211,500803,31.303,36,12,11,0.2,0
78669,211,500804,31.304,36,12,11,0.2,0
78670,211,500805,31.305,36,12,11,0.2,0
78671,211,500806,31.306,36,12,11,0.2,0
78672,211,500807,31.307,36,12,11,0.2,0
78673,211,500808,31.308,36,12,11,0.2,0
78674,211,500809,31.309,36,12,11,0.2,0
78675,211,500810,31.31,36,12,11,0.2,0
78676,211,500811,31.311,36,12,11,0.2,0
78677,211,500812,31.312,36,12,11,0.2,0
78678,211,500813,31.313,36,12,11,0.2,0
78679,211,500814,31.314,36,12,11,0.2,0
78680,211,500815,31.315,36,12,11,0.2,0
78681,211,500816,31.316,36,12,11,0.2,0
78682,211,500817,31.317,36,12,11,0.2,0
78683,211,500818,31.318,36,12,11,0.2,0
78684,211,500819,31.319,36,12,11,0.2,0
78685,211,500820,31.32,36,12,11,0.2,0
78686,211,500821,31.321,36,12,11,0.2,0
78687,211,500822,31.322,36,12,11,0.2,0
78688,211,500823,31.323,36,12,11,0.2,0
78689,211,500824,31.324,36,12,11,0.2,0
78690,211,500825,31.325,36,12,11,0.2,0
78691,211,500826,31.326,36,12,11,0.2,0
78692,211,500827,31.327,36,12,11,0.2,0
78693,211,500828,31.328,36,12,11,0.2,0
78694,211,500829,31.329,36,12,11,0.2,0
78695,211,500830,31.33,36,12,11,0.2,0
78696,211,500831,31.331,36,12,11,0.2,0
78697,211,500832,31.332,36,12,11,0.2,0
78698,211,500833,31.333,36,12,11,0.2,0
78699,211,500834,31.334,36,12,11,0.2,0
78700,211,500835,31.335,36,12,11,0.2,0
78701,211,500836,31.336,36,12,11,0.2,0
78702,211,500837,31.337,36,12,11,0.2,0
78703,211,500838,31.338,36,12,11,0.2,0
78704,211,500839,31.339,36,12,11,0.2,0
78705,211,500840,31.34,36,12,11,0.2,0
78706,211,500841,31.341,36,12,11,0.2,0
78707,211,500842,31.342,36,12,11,0.2,0
78708,211,500843,31.343,36,12,11,0.2,0
78709,211,500844,31.344,36,12,11,0.2,0
78710,211,500845,31.345,36,12,11,0.2,0
78711,211,500846,31.346,36,12,11,0.2,0
78712,211,500847,31.347,36,12,11,0.2,0
78713,211,500848,31.348,36,12,11,0.2,0
78714,211,500849,31.349,36,12,11,0.2,0
78715,211,500850,31.35,36,12,11,0.2,0
78716,211,500851,31.351,36,12,11,0.2,0
78717,211,500852,31.352,36,12,11,0.2,0
78718,211,500853,31.353,36,12,11,0.2,0
78719,211,500854,31.354,36,12,11,0.2,0
78720,211,500855,31.355,36,12,11,0.2,0
78721,211,500856,31.356,36,12,11,0.2,0
78722,211,500857,31.357,36,12,11,0.2,0
78723,211,500858,31.358,36,12,11,0.2,0
78724,211,500859,31.359,36,12,11,0.2,0
78725,211,500860,31.36,36,12,11,0.2,0
78726,211,500861,31.361,36,12,11,0.2,0
78727,211,500862,31.362,36,12,11,0.2,0
78728,211,500863,31.363,36,12,11,0.2,0
78729,211,500864,31.364,36,12,11,0.2,0
78730,211,500865,31.365,36,12,11,0.2,0
78731,211,500866,31.366,36,12,11,0.2,0
78732,211,500867,31.367,36,12,11,0.2,0
78733,211,500868,31.368,36,12,11,0.2,0
78734,211,500869,31.369,36,12,11,0.2,0
78735,211,500870,31.37,36,12,11,0.2,0
78736,211,500871,31.371,36,12,11,0.2,0
78737,211,500872,31.372,36,12,11,0.2,0
78738,211,500873,31.373,36,12,11,0.2,0
78739,211,500874,31.374,36,12,11,0.2,0
78740,211,500875,31.375,36,12,11,0.2,0
78741,211,500876,31.376,36,12,11,0.2,0
78742,211,500877,31.377,36,12,11,0.2,0
78743,211,500878,31.378,36,12,11,0.2,0
78744,211,500879,31.379,36,12,11,0.2,0
78745,211,500880,31.38,36,12,11,0.2,0
78746,211,500881,31.381,36,12,11,0.2,0
78747,211,500882,31.382,36,12,11,0.2,0
78748,211,500883,31.383,36,12,11,0.2,0
78749,211,500884,31.384,36,12,11,0.2,0
78750,211,500885,31.385,36,12,11,0.2,0
78751,211,500886,31.386,36,12,11,0.2,0
78752,211,500887,31.387,36,12,11,0.2,0
78753,211,500888,31.388,36,12,11,0.2,0
78754,211,500889,31.389,36,12,11,0.2,0
78755,211,500890,31.39,36,12,11,0.2,0
78756,211,500891,31.391,36,12,11,0.2,0
78757,211,500892,31.392,36,12,11,0.2,0
78758,211,500893,31.393,36,12,11,0.2,0
78759,211,500894,31.394,36,12,11,0.2,0
78760,211,500895,31.395,36,12,11,0.2,0
78761,211,500896,31.396,36,12,11,0.2,0
78762,211,500897,31.397,36,12,11,0.2,0
78763,211,500898,31.398,36,12,11,0.2,0
78764,211,500899,31.399,36,12,11,0.2,0
78765,211,500900,31.4,36,12,11,0.2,0
78766,211,500901,31.401,36,12,11,0.2,0
78767,211,500902,31.402,36,12,11,0.2,0
78768,211,500903,31.403,36,12,11,0.2,0
78769,211,500904,31.404,36,12,11,0.2,0
78770,211,500905,31.405,36,12,11,0.2,0
78771,211,500906,31.406,36,12,11,0.2,0
78772,211,500907,31.407,36,12,11,0.2,0
78773,211,500908,31.408,36,12,11,0.2,0
78774,211,500909,31.409,36,12,11,0.2,0
78775,211,500910,31.41,36,12,11,0.2,0
78776,211,500911,31.411,36,12,11,0.2,0
78777,211,500912,31.412,36,12,11,0.2,0
78778,211,500913,31.413,36,12,11,0.2,0
78779,211,500914,31.414,36,12,11,0.2,0
78780,211,500915,31.415,36,12,11,0.2,0
78781,211,500916,31.416,36,12,11,0.2,0
78782,211,500917,31.417,36,12,11,0.2,0
78783,211,500918,31.418,36,12,11,0.2,0
78784,211,500919,31.419,36,12,11,0.2,0
78785,211,500920,31.42,36,12,11,0.2,0
78786,211,500921,31.421,36,12,11,0.2,0
78787,211,500922,31.422,36,12,11,0.2,0
78788,211,500923,31.423,36,12,11,0.2,0
78789,211,500924,31.424,36,12,11,0.2,0
78790,211,500925,31.425,36,12,11,0.2,0
78791,211,500926,31.426,36,12,11,0.2,0
78792,211,500927,31.427,36,12,11,0.2,0
78793,211,500928,31.428,36,12,11,0.2,0
78794,211,500929,31.429,36,12,11,0.2,0
78795,211,500930,31.43,36,12,11,0.2,0
78796,211,500931,31.431,36,12,11,0.2,0
78797,211,500932,31.432,36,12,11,0.2,0
78798,211,500933,31.433,36,12,11,0.2,0
78799,211,500934,31.434,36,12,11,0.2,0
78800,211,500935,31.435,36,12,11,0.2,0
78801,211,500936,31.436,36,12,11,0.2,0
78802,211,500937,31.437,36,12,11,0.2,0
78803,211,500938,31.438,36,12,11,0.2,0
78804,211,500939,31.439,36,12,11,0.2,0
78805,211,500940,31.44,36,12,11,0.2,0
78806,211,500941,31.441,36,12,11,0.2,0
78807,211,500942,31.442,36,12,11,0.2,0
78808,211,500943,31.443,36,12,11,0.2,0
78809,211,500944,31.444,36,12,11,0.2,0
78810,211,500945,31.445,36,12,11,0.2,0
78811,211,500946,31.446,36,12,11,0.2,0
78812,211,500947,31.447,36,12,11,0.2,0
78813,211,500948,31.448,36,12,11,0.2,0
78814,211,500949,31.449,36,12,11,0.2,0
78815,211,500950,31.45,36,12,11,0.2,0
78816,211,500951,31.451,36,12,11,0.2,0
78817,211,500952,31.452,36,12,11,0.2,0
78818,211,500953,31.453,36,12,11,0.2,0
78819,211,500954,31.454,36,12,11,0.2,0
78820,211,500955,31.455,36,12,11,0.2,0
78821,211,500956,31.456,36,12,11,0.2,0
78822,211,500957,31.457,36,12,11,0.2,0
78823,211,500958,31.458,36,12,11,0.2,0
78824,211,500959,31.459,36,12,11,0.2,0
78825,211,500960,31.46,36,12,11,0.2,0
78826,211,500961,31.461,36,12,11,0.2,0
78827,211,500962,31.462,36,12,11,0.2,0
78828,211,500963,31.463,36,12,11,0.2,0
78829,211,500964,31.464,36,12,11,0.2,0
78830,211,500965,31.465,36,12,11,0.2,0
78831,211,500966,31.466,36,12,11,0.2,0
78832,211,500967,31.467,36,12,11,0.2,0
78833,211,500968,31.468,36,12,11,0.2,0
78834,211,500969,31.469,36,12,11,0.2,0
78835,211,500970,31.47,36,12,11,0.2,0
78836,211,500971,31.471,36,12,11,0.2,0
78837,211,500972,31.472,36,12,11,0.2,0
78838,211,500973,31.473,36,12,11,0.2,0
78839,211,500974,31.474,36,12,11,0.2,0
78840,211,500975,31.475,36,12,11,0.2,0
78841,211,500976,31.476,36,12,11,0.2,0
78842,211,500977,31.477,36,12,11,0.5,0
78843,211,500978,31.478,36,12,11,0.5,0
78844,211,500979,31.479,36,12,11,0.5,0
78845,211,500980,31.48,36,12,11,0.5,0
78846,211,500981,31.481,36,12,11,0.5,0
78847,211,500982,31.482,36,12,11,0.5,0
78848,211,500983,31.483,36,12,11,0.5,0
78849,211,500984,31.484,36,12,11,0.5,0
78850,211,500985,31.485,36,12,11,0.5,0
78851,211,500986,31.486,36,12,11,0.5,0
78852,211,500987,31.487,36,12,11,0.5,0
78853,211,500988,31.488,36,12,11,0.5,0
78854,211,500989,31.489,36,12,11,0.5,0
78855,211,500990,31.49,36,12,11,0.5,0
78856,211,500991,31.491,36,12,11,0.5,0
78857,211,500992,31.492,36,12,11,0.5,0
78858,211,500993,31.493,36,12,11,0.5,0
78859,211,500994,31.494,36,12,11,0.5,0
78860,211,500995,31.495,36,12,11,0.5,0
78861,211,500996,31.496,36,12,11,0.5,0
78862,211,500997,31.497,36,12,11,0.5,0
78863,211,500998,31.498,36,12,11,0.5,0
78864,211,500999,31.499,36,12,11,0.5,0
78865,211,501000,31.5,36,12,11,0.5,0
78866,211,501001,31.501,36,12,11,0.5,0
78867,211,501002,31.502,36,12,11,0.5,0
78868,211,501003,31.503,36,12,11,0.5,0
78869,211,501004,31.504,36,12,11,0.5,0
78870,211,501005,31.505,36,12,11,0.5,0
78871,211,501006,31.506,36,12,11,0.5,0
78872,211,501007,31.507,36,12,11,0.5,0
78873,211,501008,31.508,36,12,11,0.5,0
78874,211,501009,31.509,36,12,11,0.5,0
78875,211,501010,31.51,36,12,11,0.5,0
78876,211,501011,31.511,36,12,11,0.5,0
78877,211,501012,31.512,36,12,11,0.5,0
78878,211,501013,31.513,36,12,11,0.5,0
78879,211,501014,31.514,36,12,11,0.5,0
78880,211,501015,31.515,36,12,11,0.5,0
78881,211,501016,31.516,36,12,11,0.5,0
78882,211,501017,31.517,36,12,11,0.5,0
78883,211,501018,31.518,36,12,11,0.5,0
78884,211,501019,31.519,36,12,11,0.5,0
78885,211,501020,31.52,36,12,11,0.5,0
78886,211,501021,31.521,36,12,11,0.5,0
78887,211,501022,31.522,36,12,11,0.5,0
78888,211,501023,31.523,36,12,11,0.5,0
78889,211,501024,31.524,36,12,11,0.5,0
78890,211,501025,31.525,36,12,11,0.5,0
78891,211,501026,31.526,36,12,11,0.5,0
78892,211,501027,31.527,36,12,11,0.5,0
78893,211,501028,31.528,36,12,11,0.5,0
78894,211,501029,31.529,36,12,11,0.5,0
78895,211,501030,31.53,36,12,11,0.5,0
78896,211,501031,31.531,36,12,11,0.5,0
78897,211,501032,31.532,36,12,11,0.5,0
78898,211,501033,31.533,36,12,11,0.5,0
78899,211,501034,31.534,36,12,11,0.5,0
78900,211,501035,31.535,36,12,11,0.5,0
78901,211,501036,31.536,36,12,11,0.5,0
78902,211,501037,31.537,36,12,11,0.5,0
78903,211,501038,31.538,36,12,11,0.5,0
78904,211,501039,31.539,36,12,11,0.5,0
78905,211,501040,31.54,36,12,11,0.5,0
78906,211,501041,31.541,36,12,11,0.5,0
78907,211,501042,31.542,36,12,11,0.5,0
78908,211,501043,31.543,36,12,11,0.5,0
78909,211,501044,31.544,36,12,11,0.5,0
78910,211,501045,31.545,36,12,11,0.5,0
78911,211,501046,31.546,36,12,11,0.5,0
78912,211,501047,31.547,36,12,11,0.5,0
78913,211,501048,31.548,36,12,11,0.5,0
78914,211,501049,31.549,36,12,11,0.5,0
78915,211,501050,31.55,36,12,11,0.5,0
78916,211,501051,31.551,36,12,11,0.5,0
78917,211,501052,31.552,36,12,11,0.5,0
78918,211,501053,31.553,36,12,11,0.5,0
78919,211,501054,31.554,36,12,11,0.5,0
78920,211,501055,31.555,36,12,11,0.5,0
78921,211,501056,31.556,36,12,11,0.5,0
78922,211,501057,31.557,36,12,11,0.5,0
78923,211,501058,31.558,36,12,11,0.5,0
78924,211,501059,31.559,36,12,11,0.5,0
78925,211,501060,31.56,36,12,11,0.5,0
78926,211,501061,31.561,36,12,11,0.5,0
78927,211,501062,31.562,36,12,11,0.5,0
78928,211,501063,31.563,36,12,11,0.5,0
78929,211,501064,31.564,36,12,11,0.5,0
78930,211,501065,31.565,36,12,11,0.5,0
78931,211,501066,31.566,36,12,11,0.5,0
78932,211,501067,31.567,36,12,11,0.5,0
78933,211,501068,31.568,36,12,11,0.5,0
78934,211,501069,31.569,36,12,11,0.5,0
78935,211,501070,31.57,36,12,11,0.5,0
78936,211,501071,31.571,36,12,11,0.5,0
78937,211,501072,31.572,36,12,11,0.5,0
78938,211,501073,31.573,36,12,11,0.5,0
78939,211,501074,31.574,36,12,11,0.5,0
78940,211,501075,31.575,36,12,11,0.5,0
78941,211,501076,31.576,36,12,11,0.5,0
78942,211,501077,31.577,36,12,11,0.5,0
78943,211,501078,31.578,36,12,11,0.5,0
78944,211,501079,31.579,36,12,11,0.5,0
78945,211,501080,31.58,36,12,11,0.5,0
78946,211,501081,31.581,36,12,11,0.5,0
78947,211,501082,31.582,36,12,11,0.5,0
78948,211,501083,31.583,36,12,11,0.5,0
78949,211,501084,31.584,36,12,11,0.5,0
78950,211,501085,31.585,36,12,11,0.5,0
78951,211,501086,31.586,36,12,11,0.5,0
78952,211,501087,31.587,36,12,11,0.5,0
78953,211,501088,31.588,36,12,11,0.5,0
78954,211,501089,31.589,36,12,11,0.5,0
78955,211,501090,31.59,36,12,11,0.5,0
78956,211,501091,31.591,36,12,11,0.5,0
78957,211,501092,31.592,36,12,11,0.5,0
78958,211,501093,31.593,36,12,11,0.5,0
78959,211,501094,31.594,36,12,11,0.5,0
78960,211,501095,31.595,36,12,11,0.5,0
78961,211,501096,31.596,36,12,11,0.5,0
78962,211,501097,31.597,36,12,11,0.5,0
78963,211,501098,31.598,36,12,11,0.5,0
78964,211,501099,31.599,36,12,11,0.5,0
78965,211,501100,31.6,36,12,11,0.5,0
78966,211,501101,31.601,36,12,11,0.5,0
78967,211,501102,31.602,36,12,11,0.5,0
78968,211,501103,31.603,36,12,11,0.5,0
78969,211,501104,31.604,36,12,11,0.5,0
78970,211,501105,31.605,36,12,11,0.5,0
78971,211,501106,31.606,36,12,11,0.5,0
78972,211,501107,31.607,36,12,11,0.5,0
78973,211,501108,31.608,36,12,11,0.5,0
78974,211,501109,31.609,36,12,11,0.5,0
78975,211,501110,31.61,36,12,11,0.5,0
78976,211,501111,31.611,36,12,11,0.5,0
78977,211,501112,31.612,36,12,11,0.5,0
78978,211,501113,31.613,36,12,11,0.5,0
78979,211,501114,31.614,36,12,11,0.5,0
78980,211,501115,31.615,36,12,11,0.5,0
78981,211,501116,31.616,36,12,11,0.5,0
78982,211,501117,31.617,36,12,11,0.5,0
78983,211,501118,31.618,36,12,11,0.5,0
78984,211,501119,31.619,36,12,11,0.5,0
78985,211,501120,31.62,36,12,11,0.5,0
78986,211,501121,31.621,36,12,11,0.5,0
78987,211,501122,31.622,36,12,11,0.5,0
78988,211,501123,31.623,36,12,11,0.5,0
78989,211,501124,31.624,36,12,11,0.5,0
78990,211,501125,31.625,36,12,11,0.5,0
78991,211,501126,31.626,36,12,11,0.5,0
78992,211,501127,31.627,36,12,11,0.5,0
78993,211,501128,31.628,36,12,11,0.5,0
78994,211,501129,31.629,36,12,11,0.5,0
78995,211,501130,31.63,36,12,11,0.5,0
78996,211,501131,31.631,36,12,11,0.5,0
78997,211,501132,31.632,36,12,11,0.5,0
78998,211,501133,31.633,36,12,11,0.5,0
78999,211,501134,31.634,36,12,11,0.5,0
79000,211,501135,31.635,36,12,11,0.5,0
79001,211,501136,31.636,36,12,11,0.5,0
79002,211,501137,31.637,36,12,11,0.5,0
79003,211,501138,31.638,36,12,11,0.5,0
79004,211,501139,31.639,36,12,11,0.5,0
79005,211,501140,31.64,36,12,11,0.5,0
79006,211,501141,31.641,36,12,11,0.5,0
79007,211,501142,31.642,36,12,11,0.5,0
79008,211,501143,31.643,36,12,11,0.5,0
79009,211,501144,31.644,36,12,11,0.5,0
79010,211,501145,31.645,36,12,11,0.5,0
79011,211,501146,31.646,36,12,11,0.5,0
79012,211,501147,31.647,36,12,11,0.5,0
79013,211,501148,31.648,36,12,11,0.5,0
79014,211,501149,31.649,36,12,11,0.5,0
79015,211,501150,31.65,36,12,11,0.5,0
79016,211,501151,31.651,36,12,11,0.5,0
79017,211,501152,31.652,36,12,11,0.5,0
79018,211,501153,31.653,36,12,11,0.5,0
79019,211,501154,31.654,36,12,11,0.5,0
79020,211,501155,31.655,36,12,11,0.5,0
